Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.35394618967000174,0.5423889756202698,1713.0648700842696,605.0054863061798,0.5128750801086426,1777.8512698970037,652.5765888342696,0.5325322151184082,1796.7999473314608,530.5261001872659,0.07020437717437744,1789.6346851591761,613.9180272705994,0.4399283528327942,1685.4747483614233,517.1247366573034,0.3784366548061371,1435.318205758427,261.9268638810862,0.18698933720588684,1556.9102586610488,570.3316654962547,0.3426467776298523,397.56488471441946,575.5124941479401,0.8654241561889648,401.4309749531835,584.0163418773409,0.7528699040412903,588.7741031718165,1036.0842404026218,0.31817930936813354,333.72692093867045,927.2521652621724,0.1642235815525055,1396.8296465355807,851.2598022003747,0.08949419856071472,398.3000863178839,959.0070517322097,0.0872173011302948,1492.9671406835207,271.0513957162922,0.0711790919303894,1548.3789794007491,555.153836025281,0.4186040163040161,729.008441596442,820.1502516385767,0.2438918948173523,732.158824906367,824.687353698502
1,0.3458579463117263,0.5381709337234497,1713.1772296348315,626.1645599250937,0.5829413533210754,1784.061475889513,661.5183169475656,0.6018335819244385,1735.004389044944,584.1246781367041,0.12636920809745789,1800.4302727059926,590.300942181648,0.5470361113548279,1682.2075433052435,516.1521242977528,0.16242551803588867,1586.8480805243446,602.8385416666667,0.18928253650665283,1557.5580816947565,591.5374824438203,0.41865748167037964,394.94188172986895,582.9032800795881,0.836967408657074,401.3800254564607,587.8019662921349,0.7691898345947266,596.697426556648,1038.5584913389514,0.1933024823665619,336.750314548221,927.2385592228466,0.11742004752159119,1365.6906893726593,824.0284117509364,0.08449599146842957,377.215626463015,1166.1742158239701,0.038590699434280396,1495.1997015449438,269.68771945224717,0.04291519522666931,1548.6897237827716,564.9821512172285,0.38471561670303345,735.1399373829588,824.3777797284645,0.24527108669281006,738.9446541432585,828.8838658707866
2,0.41163452232585235,0.7402044534683228,1712.0846500468165,622.9013050093633,0.5698443651199341,1784.9682525749065,655.3582923689139,0.5756953358650208,1742.0385650749065,594.8130998361423,0.24778029322624207,1673.6543188202247,534.6326369382023,0.6757196187973022,1680.7951486423221,521.1848958333334,0.28696584701538086,1638.5997483614233,652.1338073501872,0.49912717938423157,1525.8997542134832,592.0384919241574,0.408757746219635,393.9048601357678,581.2713600187267,0.8886516094207764,402.1681882022472,587.0692152387641,0.7950685620307922,596.4682452598315,1037.2031542602997,0.28584957122802734,338.3499385533708,921.0839477996255,0.16351699829101562,1389.8972963483147,852.0052083333335,0.10157257318496704,403.6343120903558,1173.1763518258429,0.07491454482078552,1448.9296582397005,289.13528499531833,0.041772812604904175,1415.7705699906367,545.9525690543071,0.40887194871902466,734.3303780430712,824.7672343164795,0.23347342014312744,735.0054863061798,830.1454236891386
3,0.36645613523090587,0.3964959383010864,1718.728054775281,611.0885562968165,0.563593327999115,1779.5903558052435,664.5622659176031,0.675410807132721,1807.705553604869,531.1444434691011,0.2584821581840515,1673.732736423221,544.0998800327716,0.7274665832519531,1691.8027270599252,526.691025866105,0.09956076741218567,1640.7748127340824,619.473753511236,0.13723447918891907,778.7232999765918,182.1195063787453,0.35691964626312256,392.52011645599254,582.4237769194757,0.8749219179153442,401.1628774578652,588.1999063670412,0.8029661178588867,590.229217872191,1036.9042602996255,0.26074570417404175,1584.6591175093633,541.0470066713483,0.23745110630989075,1382.3845681179776,810.4753335674159,0.09829652309417725,396.6454529494382,1170.4776743913858,0.030720651149749756,1476.7804892322097,278.6981361189139,0.04318571090698242,1133.5395452949438,47.04390507958806,0.4187562167644501,736.6627165262173,831.4017146535582,0.24754664301872253,736.3135680009364,837.5225304307116
4,0.38316357135772705,0.7056667804718018,1719.671406835206,603.2868094569288,0.3309061527252197,1775.3053312265918,594.4464682818352,0.551659882068634,1791.569229868914,536.0081636235956,0.17374137043952942,1691.7365987827716,564.250863178839,0.689021646976471,1672.1741865636704,538.2778850655432,0.1401469111442566,1750.6213424625469,667.9952305711611,0.28495267033576965,1568.6268141385767,601.6770540730338,0.3771786689758301,1475.6270482209738,568.3849046114233,0.8259987831115723,399.11107209737827,588.060700491573,0.7967091798782349,596.2146681882023,1038.8366104868915,0.24437987804412842,1625.6659644194758,514.4738266619851,0.31637728214263916,1385.068908005618,804.6271506320224,0.10010692477226257,377.74026363529964,1165.7445283239701,0.03371709585189819,1372.4625468164795,339.92267965823976,0.053920894861221313,1138.5140888342696,46.30168100421349,0.5513100624084473,741.2393931413858,828.2626697097378,0.3379865288734436,741.6661546114233,833.7456109550562
5,0.33307789879686694,0.5634150505065918,1732.7605629681648,624.528982326779,0.28969353437423706,1771.4973958333335,666.6076340121724,0.3997529149055481,1718.6815308988764,608.7701896067415,0.13204461336135864,1702.8429307116105,555.2610018726592,0.6098397374153137,1687.209298923221,527.721719920412,0.14684075117111206,1812.2340238764045,495.40840063202245,0.17407691478729248,783.6940396769663,184.12493416432585,0.2888551354408264,395.1337927200375,575.2255969101124,0.841031551361084,401.58056823501875,584.0774959035581,0.7877541184425354,596.8579193000936,1038.2138050093633,0.2948155403137207,1497.382666198502,286.3245406132959,0.2291400134563446,1375.584620786517,841.19923338015,0.11883321404457092,374.2419387874532,1160.9837312734082,0.03426903486251831,1139.1859784644196,67.36145248127343,0.04950001835823059,1138.8842316245318,62.89292924859552,0.45695409178733826,738.3296026451311,828.7347846441949,0.24550804495811462,739.1313348548689,833.58672752809
6,0.3349149630350225,0.4628329575061798,1727.0685568820224,612.5993387172284,0.26519203186035156,1728.1339243913858,611.2230805243446,0.47574347257614136,1742.0725070224719,588.9170763108615,0.13969287276268005,1709.8405313670412,554.9329207631087,0.49221256375312805,1680.4214946161048,527.0998654026217,0.3525109887123108,1808.5343515917605,500.6496518024345,0.1833246648311615,1487.7097963483147,519.0334591526217,0.36102885007858276,395.71874268492513,575.0867567883895,0.8665080666542053,403.98945897705994,582.3836903089888,0.7645307779312134,593.6085264513109,1038.5998946629213,0.2988392114639282,1541.3666022940076,247.63774286048692,0.18415656685829163,1373.6841643258426,841.7183110955057,0.09664270281791687,396.32658883426967,1163.0562382958801,0.04952406883239746,1141.758909761236,66.79116924157307,0.08816534280776978,1474.006027621723,335.39589185393265,0.38818737864494324,740.0828797986892,831.8195517322097,0.2244618535041809,740.4214946161048,836.154465121723
7,0.3865101968540865,0.6505638360977173,1720.5683813202247,606.1915525514983,0.4606238305568695,1779.9708860018727,667.4157303370787,0.6476157307624817,1741.433754681648,584.4117948267791,0.1102687418460846,1702.52735838015,534.157742275281,0.8968338966369629,1683.2089770599252,533.5720242275281,0.1630268096923828,1555.598519428839,514.4075520833334,0.16293185949325562,1488.1706460674159,514.66796875,0.3986523747444153,392.1646038155431,579.5905752574906,0.889555811882019,396.878438085206,588.8838658707865,0.7282211780548096,589.2011938202247,1040.3206928838952,0.383735328912735,1575.7502340823971,242.7122834737828,0.3429296612739563,1378.5704880617977,833.8783064138577,0.20183828473091125,1454.0920529026218,330.8408678604869,0.02602723240852356,542.3702305711611,286.1549771769663,0.029423177242279053,408.93214536516854,553.8916198501873,0.31700268387794495,738.0361949906368,834.2237242509364,0.16142290830612183,739.2262113764045,839.0943937265918
8,0.3885826906737159,0.6244515776634216,1733.169768258427,606.5169270833333,0.5493806004524231,1731.7790262172284,613.4369879447565,0.7796739339828491,1727.4801029962548,596.8150163857679,0.11374053359031677,1709.320868445693,599.554219335206,0.616388201713562,1687.3079061329588,582.8530986657304,0.2317143976688385,1685.659234550562,617.5893902153559,0.17700162529945374,1506.685393258427,577.4021974485019,0.4231428802013397,396.3552639279026,591.5216818820226,0.8497693538665771,399.99692766853934,592.8618036048689,0.756427526473999,593.6942225538389,1040.6901041666667,0.6313448548316956,1574.0434808052435,263.0386089653558,0.24657773971557617,1378.0045938670412,825.3975011704119,0.1441810429096222,378.2244850187266,1175.1013869382023,0.03997933864593506,1163.4279172518727,78.42023642322101,0.06131771206855774,1163.4808052434457,73.34361101357678,0.22755023837089539,739.0512347846442,833.0461434925094,0.1332641839981079,739.6044738998128,837.1576544943821
9,0.35364432720577016,0.3794897496700287,1734.084298923221,612.7747542134832,0.5046115517616272,1776.039618445693,666.0927990402622,0.4901029169559479,1723.3230922284645,588.0482648642322,0.15847811102867126,1709.7972261235955,566.6575959737828,0.7279658317565918,1679.040554775281,566.8066772003746,0.3185064196586609,1811.1739232209738,498.17093867041206,0.23019501566886902,1561.359140917603,585.314694522472,0.457864373922348,396.0010314255618,593.1979312968165,0.8361372947692871,393.42385738529964,596.7255530196629,0.747573971748352,585.4620567064607,1040.1749765917602,0.4381352961063385,1568.1908356741574,269.00756378745325,0.19359636306762695,1382.7134538857679,829.4226942883895,0.11317175626754761,1434.4617567883895,313.1771564840824,0.05159565806388855,1165.1524461610488,69.18605161516854,0.08850577473640442,1168.4587868679776,63.58917807818352,0.16208946704864502,737.1054248595506,828.3308462078653,0.11393401026725769,738.4488383661048,831.991017088015
