Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.3464537122670342,0.9694346785545349,450.5416355775983,203.3073922489466,0.9016793370246887,460.5713439255618,206.1787877457865,0.7515480518341064,459.54167398174155,197.20376689782302,0.28412047028541565,459.5056838132022,221.34175847085675,0.324316143989563,437.6224817854635,165.87591621313203,0.18605896830558777,485.9627918714888,236.27274073911514,0.19573256373405457,400.2511630969101,198.80667354283707,0.351739764213562,210.46185096997894,92.78726299157302,0.5895209312438965,211.7614471778441,92.54353383953651,0.7013296484947205,78.38710141985604,72.70468036780196,0.26729652285575867,78.7186800495962,69.46614126141151,0.05069968104362488,264.79914633075845,182.3023283883427,0.031119853258132935,366.78466796875,189.2448099543539,0.09682822227478027,348.795563772823,294.8091588395365,0.10657444596290588,351.4597140537219,293.6619722173455,0.03163421154022217,93.33051702949437,313.13619206460675,0.05007961392402649,191.1974823340941,91.57196387816012
1,0.3501303318668814,0.976932168006897,449.5031326808286,203.04950842696627,0.9254187941551208,459.9191318469101,205.8934723929073,0.7956154942512512,457.7225245786517,195.94915840063203,0.4152595102787018,459.48919746313203,221.0665379213483,0.30673593282699585,437.54501514220505,164.07583172401684,0.14362600445747375,487.57422972261236,237.0113895716292,0.14381000399589539,400.05694785814603,199.51004542661514,0.39866676926612854,365.7344243767556,184.33195992801967,0.515299379825592,209.28243229898175,91.84810338395366,0.6783385872840881,75.42750669329354,73.00028254476825,0.2977108359336853,75.7461582140976,69.38017084357443,0.06410521268844604,264.63568183813203,185.67489795470505,0.03336551785469055,233.52174223139045,344.03748244382024,0.10115015506744385,348.06004213483146,293.9945520979635,0.08946430683135986,349.9726507636938,292.97958545470505,0.027955204248428345,485.09595549508424,225.51332623771066,0.03876176476478577,190.77710783883427,91.23382911253512
2,0.33934804621864767,0.9639977216720581,450.09784827071627,202.20195641678367,0.8907734155654907,462.02263649929773,206.645233497191,0.731792688369751,458.4469090150983,195.66776575667132,0.3730262815952301,459.71292902914325,221.2032018082865,0.3032480478286743,436.8323165379213,164.56649951720505,0.1878335177898407,468.2735143082865,241.3107059778792,0.14301878213882446,414.8335454705056,216.67702664150278,0.35390573740005493,210.26424793714887,92.42674409673455,0.49286332726478577,208.75955988851825,91.31207755442415,0.7369986176490784,74.8184238390976,75.62734539589184,0.22106415033340454,71.81026158707866,70.71769114290728,0.062496721744537354,265.3537844540028,182.1924651070927,0.030979454517364502,366.1821069610253,186.2861821892556,0.11806434392929077,346.87118701720505,293.2414194171348,0.09147757291793823,348.4265822507022,292.4314211727528,0.02821400761604309,484.5353647296348,226.11588724543537,0.039162397384643555,190.95324569873594,91.7267188597261
3,0.3310505221871769,0.9596191644668579,449.72722085674155,202.59156645014042,0.8667672276496887,462.1061929424157,207.60873858848316,0.6705286502838135,458.8973347524579,195.88214317064603,0.34757620096206665,458.99792617626406,220.73840194873594,0.2835884988307953,436.6048817152388,164.41063355863764,0.14930909872055054,468.90937719452245,239.9556980775983,0.12219339609146118,403.1519377633427,227.6799782742275,0.40045812726020813,209.58212177405196,91.56694390800561,0.5160374045372009,205.27191505003512,91.37164512377106,0.7665352821350098,73.53122668319874,74.42444533444521,0.23775261640548706,68.64456005310744,72.47691636674858,0.05222606658935547,264.9067876580056,184.48066625702245,0.024176836013793945,239.3597206372893,181.53753730688203,0.09318900108337402,345.927460059691,295.1904845505618,0.0776824951171875,347.07952949438203,294.4601474719101,0.026166051626205444,483.17701018258424,225.91204353932585,0.034052759408950806,190.59359089712078,91.08188586288622
4,0.3562835875679465,0.9545034170150757,443.4596098139045,202.55074833216293,0.8042395114898682,447.10712561446627,207.9147373156601,0.7918053865432739,452.2017643960674,188.94108804424155,0.2734753489494324,450.7690978318118,209.1743932145365,0.4063926041126251,442.20124319698033,214.90944851650278,0.19214871525764465,457.48370567064603,199.02774425035113,0.2526896893978119,415.40864751580057,213.83594298630618,0.4684056043624878,208.3826232224368,90.91543133339184,0.5013810992240906,205.8627902255969,90.50635862886236,0.721942663192749,72.13040126843399,75.95513847436797,0.3314160704612732,72.58922791213132,72.19007856390448,0.07127925753593445,265.6042891941713,183.4789764747191,0.03081601858139038,238.24830473139045,182.11823538448033,0.09510338306427002,347.68458677141854,295.42014132724717,0.09167122840881348,350.40143302317415,294.19019377633424,0.02757507562637329,193.59812532917837,92.05355183462078,0.04197591543197632,192.2974455758427,91.32027958216293
5,0.3536648504874286,0.9551693797111511,441.0719145014045,201.73213658707863,0.7525986433029175,453.3394597085674,203.5514505793539,0.8295878171920776,449.09281184164325,189.54480117626406,0.304612398147583,451.5891085849719,221.46377392029495,0.5010824203491211,441.55660222085675,217.28573231214887,0.20912566781044006,458.9164270979635,199.62476408883424,0.3759661614894867,415.28383405021066,214.99094759480334,0.38313543796539307,366.4257538184691,185.96709862183985,0.41187334060668945,205.05041915379212,88.93597206372894,0.5819990038871765,72.19807485516151,77.01683473051264,0.3451569378376007,72.63550490475772,73.05562565835675,0.08333131670951843,265.0790028089888,183.67176527387642,0.03737601637840271,239.54927251580057,182.34468267205057,0.09397327899932861,346.3187159849017,295.3931761323736,0.08891075849533081,349.16841314080057,294.06647757198033,0.027811676263809204,472.37568030196627,224.77124846383424,0.03059220314025879,192.51200129476825,91.09285847524578
6,0.36996551646905784,0.9573180675506592,442.87131320224717,201.16224653265448,0.7413918972015381,454.93309449613764,202.35365278265448,0.8316593170166016,451.9194665115871,189.35417946804773,0.35018113255500793,450.714509085323,221.7061314957865,0.4682638943195343,442.26669482970505,216.9482147559691,0.23795467615127563,458.60447572858146,197.8320586815309,0.33468276262283325,416.6549716906601,203.89738961551967,0.4456091821193695,365.2258712254213,186.08135094803367,0.5711036324501038,207.7220582426264,88.73522812061094,0.6675910353660583,75.41303656074437,76.54394256934691,0.38903626799583435,73.40951298060043,73.62092093135533,0.06203579902648926,264.6187291520365,183.8327060656601,0.0326080322265625,412.9490815923455,216.59994403967698,0.04522624611854553,205.3777870435393,91.98494557584269,0.07518628239631653,205.03976200403793,90.71854152036516,0.03293463587760925,215.53148591116573,298.5255003511236,0.046630918979644775,190.79772263430476,89.05979799420646
7,0.3904113892246695,0.9595397114753723,443.8221174947331,197.582733497191,0.8290188312530518,452.7176691976826,200.62593267205057,0.8275700807571411,452.6659607619382,187.41564804248594,0.3504123091697693,452.11412065484546,221.46374648876406,0.45742636919021606,440.4265877370084,218.57323121488764,0.2504476308822632,458.7105808900983,198.18540423103934,0.35863810777664185,416.2065758865871,204.61181640625,0.5004400014877319,203.2430790247542,86.87280547752809,0.7076447606086731,207.10730391941712,87.61124857356037,0.6540111899375916,76.7253541410639,76.96703278616573,0.3650486469268799,75.40181020672401,73.87724115607443,0.07679322361946106,247.92883712254212,188.79940418714887,0.03559470176696777,428.7249001492275,234.9512267380618,0.05786922574043274,205.07243295733846,90.78345823823736,0.12636730074882507,206.08499934164325,89.93826533971207,0.03499537706375122,215.42850794417134,298.96862930126406,0.045176148414611816,194.01505716731037,88.63449953915028
8,0.36508694992345925,0.9734336137771606,446.2647581636236,198.8700129476826,0.9139280915260315,456.93924464536514,200.89706592345505,0.8509933948516846,452.9613160551264,186.19771550210675,0.3829880356788635,456.83623924683985,222.0926966292135,0.30128487944602966,445.9732707162921,165.41306399227528,0.11867079138755798,466.7663711376404,231.6764780108848,0.26311445236206055,415.2977692679073,213.9476990431882,0.47429516911506653,220.86460070663622,310.32042771242976,0.5474434494972229,209.56671896945224,86.45035990168537,0.7311914563179016,77.04257236437851,77.99722392907302,0.3111441135406494,76.33219858233848,75.45764022998594,0.10566169023513794,247.21070707514045,191.25828432233146,0.04782986640930176,251.70237337605337,185.5706032742275,0.03729361295700073,207.5073516502809,90.07678085498594,0.07718607783317566,209.1994107707163,88.87396308813203,0.032020896673202515,215.29213208830757,301.5397592608848,0.03799855709075928,195.7687960849719,87.67277749736655
9,0.36890247113564434,0.9567865133285522,449.32244118679773,201.94854393433985,0.8384312987327576,460.8748463834269,204.11231566011236,0.8213656544685364,454.0333677141854,188.16060612710675,0.35413745045661926,457.7128138167135,222.69931750351122,0.4100008010864258,430.1485143082865,171.64682452598316,0.153283029794693,481.84877545646066,232.57178831636236,0.19961562752723694,401.1402464448736,200.41558769311797,0.7488813996315002,221.4258635445927,315.48721142029495,0.5756411552429199,209.67193260621488,86.90042902914325,0.6277912259101868,76.80260133207514,75.88736887728228,0.23526480793952942,226.7666043056531,316.8587879652388,0.08612677454948425,265.3458293100421,185.17268148700845,0.04310190677642822,255.53540862008427,195.40557518433985,0.051850080490112305,205.9907720330056,89.32695367363061,0.08676302433013916,206.64388935217696,88.1124363588483,0.032385408878326416,192.89862129125703,88.27462528528793,0.049915850162506104,192.60403408093399,87.74507329705057
