Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.40276675539858203,0.5915940999984741,1643.4503745318352,574.3564928604869,0.6501407623291016,1684.212897940075,513.1764981273409,0.6936237812042236,1666.4160522003747,512.7102352528091,0.09421104192733765,1587.4559632490636,483.0293188202247,0.8055555820465088,1566.881876170412,495.3950871956929,0.176893949508667,1419.3488120318352,541.6032449672285,0.17182689905166626,1404.8967111423221,491.0979195926967,0.24795866012573242,931.3282713014981,974.2592755149813,0.9090956449508667,936.8005325374533,75.17333069990639,0.6023761630058289,514.1144370318352,1043.9472144194758,0.6528222560882568,253.65177683169478,821.8117977528091,0.3152896463871002,1278.9423864700375,790.5084708567417,0.09431877732276917,1139.765625,789.7561154026218,0.052069008350372314,1432.5965589887642,412.1259070692885,0.0888662040233612,1367.7996254681648,470.2740227059926,0.2535615861415863,616.1445166198503,836.2321512172284,0.44683077931404114,260.5773788623596,823.1230980805244
1,0.4195913602324093,0.5339871048927307,1640.0971441947565,563.0467286985019,0.7937069535255432,1688.9138576779026,513.1343632958802,0.7911954522132874,1663.5071395131088,508.3933169475656,0.1751401424407959,1683.7696044007491,615.1512025983147,0.7157801985740662,1567.8372249531835,493.73193176498125,0.17653027176856995,1452.9482677902622,526.4446541432585,0.2202962338924408,1406.6710557116105,494.2156045177903,0.29754728078842163,246.08674581577716,621.387816011236,0.8924219608306885,925.7563787453183,70.12837956460675,0.6039806604385376,514.2256993211611,1044.3706109550562,0.6165278553962708,246.24193512991573,817.0448560393259,0.3103729486465454,1277.54374414794,791.7923396535582,0.11893776059150696,1139.9751287453184,792.9473899812735,0.04809927940368652,1432.5364290730338,407.9696278089888,0.07728809118270874,1373.090472846442,467.3177814840824,0.35184821486473083,622.7555887172285,830.8608380149813,0.40939271450042725,258.9062134246255,822.2694288389514
2,0.42079219046761007,0.543079674243927,1657.4211434925094,553.062968164794,0.739258885383606,1675.21798923221,506.40281191479403,0.7361341714859009,1627.590560627341,558.2594510767791,0.23704901337623596,1576.4940308988764,492.18801205524346,0.7636299133300781,1568.1396301498128,503.13860603932585,0.1519823670387268,1454.0702539794008,528.2239729634832,0.15132209658622742,1405.8492801966293,510.51819990636704,0.20027607679367065,243.6108672752809,612.6671494616105,0.8941707015037537,250.51841935861424,619.6376843398878,0.63347989320755,510.37562909644197,1042.3106858614233,0.6638172268867493,254.97893258426967,820.997191011236,0.37678301334381104,1279.3754389044943,792.7589536516855,0.09521836042404175,1281.048981741573,782.4933432818352,0.050596028566360474,1429.7021301498128,409.4396652621723,0.08268347382545471,1373.4288682116105,472.9075228230338,0.32808810472488403,624.5631437265918,830.9644194756554,0.5058982372283936,256.72099938553373,823.4342813670412
3,0.430175641003777,0.6826390027999878,1630.5661867977528,545.7493562734082,0.5846834778785706,1640.6112476591761,544.379535346442,0.8496878147125244,1638.9757432116105,535.7966848080524,0.22391074895858765,1575.9380852059926,496.10150397940083,0.881041407585144,1565.979927434457,501.2218369616105,0.16939997673034668,1750.3944288389514,445.32200959737827,0.1426122784614563,1439.335791198502,521.6284819756555,0.21107715368270874,240.98625497425095,630.2819961376406,0.9008750915527344,938.3851240636704,78.80358292368913,0.6150987148284912,509.3736467111423,1041.183140215356,0.6513638496398926,256.81046275163857,823.8225655430713,0.356611967086792,1282.3990519662923,796.9939431179776,0.09760841727256775,1381.1189138576779,445.1610047986892,0.049516916275024414,1371.0244030898878,443.96308813202245,0.07594040036201477,920.7369937968165,58.69978201076782,0.2635565996170044,628.6715092462547,831.0160639044943,0.5573620796203613,258.45516590589887,828.2459913389514
4,0.4010673550998463,0.5334223508834839,1661.1243270131088,526.058125585206,0.597953736782074,1673.2739349250937,506.5954909878277,0.7318178415298462,1634.76328417603,541.8033122659176,0.21095609664916992,1573.3710791198503,502.74995610955057,0.8483454585075378,1569.6665788857679,514.2880237593633,0.18258127570152283,1374.4914559925094,401.24283122659176,0.1334080696105957,1403.9161985018727,468.7747249531835,0.32275378704071045,241.5979232502341,632.6877048220974,0.8808772563934326,934.2707601825844,68.35154786985021,0.6268924474716187,508.32813963014985,1041.4227820692884,0.506319522857666,256.73156966877343,822.5150690543071,0.23213541507720947,1281.857590121723,792.531089068352,0.09939435124397278,1139.9523057116105,789.3101152855807,0.05248329043388367,1421.1076486423221,401.7216760299626,0.06568101048469543,1370.9571044007491,462.7615139279027,0.3091650605201721,627.594291315543,831.0126989700375,0.48395806550979614,256.7410061154026,827.2028616573034
5,0.40699705306221456,0.6065945625305176,1619.7382666198503,543.5780225889514,0.6414566040039062,1704.8204880617977,498.23779845505624,0.6673244833946228,1636.2971090823971,540.1828037219101,0.2521432638168335,1576.3642614700375,499.40652797284645,0.8321084380149841,1573.327042368914,501.13515332397003,0.14245980978012085,1402.7961142322097,449.2423776919476,0.10454663634300232,1418.1172460205994,487.5394282537453,0.42368650436401367,244.64777914325845,629.4074789325844,0.9307410717010498,937.9450491573034,79.33571804775283,0.6340215802192688,506.2796626287453,1042.7475421348315,0.5144386887550354,1254.2940952715355,167.77965531367045,0.24361222982406616,1283.8474367977528,792.1108380149813,0.103587806224823,1289.1125351123596,783.9645511470037,0.04507097601890564,935.9481068586142,68.58866602294012,0.0864812433719635,931.9890420177903,72.28186446629218,0.3036717176437378,630.7462107911986,827.2177844101125,0.3870042860507965,257.0341028792135,824.1000994850187
6,0.4111788185203777,0.62465900182724,1623.6455407303372,550.2220125234082,0.5584606528282166,1635.8012933052435,552.8625351123596,0.7001820206642151,1639.6297109082398,537.7087722378277,0.2983951270580292,1733.4187734082398,497.8250087780899,0.8341591358184814,1567.9507549157304,491.1985018726592,0.15401503443717957,1389.2630793539327,457.1317591292135,0.16040679812431335,1631.661253511236,449.6218106273409,0.40170758962631226,246.20812119616104,627.1804043773409,0.8919200301170349,938.7274695692885,77.66784439372663,0.6777322292327881,509.15006144662925,1041.9763869382023,0.6953475475311279,259.92694068937266,815.0598373127341,0.30849459767341614,1282.30936914794,785.5793539325844,0.10631468892097473,1284.5455875468165,776.2299566947565,0.04175570607185364,916.4194171348315,62.31858614232209,0.08162817358970642,931.1807262406368,71.52362037687266,0.17763710021972656,622.7742421582398,837.8925269194756,0.27722448110580444,260.6995406132959,820.8393316947565
7,0.41137468639542074,0.6653478741645813,1662.9680184925094,525.5760621488764,0.6037227511405945,1636.4428253745318,543.9055184925094,0.7078286409378052,1639.0307525749065,537.8604137406368,0.30963122844696045,1737.4861013576779,492.39415086610495,0.7872319221496582,1558.070868445693,487.53855044475654,0.12384656071662903,1412.9405138108614,456.88472904962555,0.1424078345298767,1390.5259538857679,478.5044329353933,0.3913995921611786,244.6354532420412,629.9761528558054,0.8452895879745483,251.15644019194758,628.0408034878278,0.6201808452606201,511.57658151919475,1044.6324906367042,0.7021704912185669,258.49355176147003,821.2925737359551,0.2914232313632965,1280.7184866573034,793.5951398642324,0.11491057276725769,1288.288126170412,784.1665203651685,0.045745015144348145,1423.9960791198503,407.19496137640454,0.08588320016860962,937.7405928136704,55.457557935393254,0.27103206515312195,621.3988617743446,846.7769779962548,0.2853182554244995,262.6410712195693,826.5742041198503
8,0.4088076423196232,0.6774266958236694,1655.6320224719102,526.1842374765918,0.580138623714447,1628.622425093633,539.584137991573,0.7949975728988647,1638.0568235018727,538.7529260299626,0.26578575372695923,1733.7401977996255,489.7062997425094,0.864686906337738,1564.1855395599252,493.20744089419475,0.12016645073890686,1468.8736247659176,453.8126901919476,0.1276867687702179,1406.647501170412,483.16647647471916,0.37538057565689087,244.77273891034645,631.5472846441949,0.8666936159133911,250.22263430477528,623.7821131788389,0.6491367220878601,509.93698062968167,1043.4370610955057,0.6679010391235352,249.10326325491573,812.4528909176031,0.3131430149078369,1278.7113764044943,791.1607560861423,0.09962937235832214,1282.5163857677903,782.4640829822097,0.03631705045700073,910.6097846441947,50.35514688670412,0.061985939741134644,917.4416257022472,59.74759334035582,0.15895473957061768,620.8779552902622,848.9192708333335,0.28969907760620117,259.40160858497194,830.6968340355807
9,0.4018653596148771,0.8215236067771912,1596.4804248595506,659.1667398174159,0.6555151343345642,1580.8416725187267,638.2974894662921,0.7586923837661743,1630.7344335205994,542.8297635767791,0.17885750532150269,1729.7605044475656,478.78145482209743,0.8767135739326477,1567.7712429775281,489.0063933754682,0.167495995759964,1413.408824906367,514.6844276685393,0.16872847080230713,1402.4002223782772,491.9620493913858,0.21398931741714478,240.87841248244382,629.3587605337079,0.8701431751251221,250.12783093398878,622.9756993211611,0.587250828742981,511.69658532303373,1046.3253452715355,0.60580974817276,246.55924479166669,813.7440016385767,0.3113178610801697,1278.597114934457,784.5900632022472,0.09967431426048279,1281.9355688202247,773.8071307350187,0.03794953227043152,927.4604254447565,58.273861774344596,0.0874808132648468,926.5276802434457,55.307452598314626,0.21002069115638733,618.8597992743446,845.646798923221,0.18054816126823425,257.6974704470974,834.1735428370787
