Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.20676981175647063,0.1757819950580597,1046.9491748595506,732.518360838015,0.5909244418144226,1140.7073677434457,848.5176732209738,0.7727957367897034,1150.54219335206,640.4218603698503,0.07534697651863098,1301.3117392322097,759.9223870552435,0.12509989738464355,955.3443937265918,713.7649227528091,0.2198283076286316,738.0794270833334,694.6514366807116,0.14477336406707764,80.77365146594101,859.9675210674159,0.10395386815071106,745.497425093633,523.111101357678,0.8024165034294128,189.17109228698502,772.170382724719,0.09166112542152405,650.1465209503746,639.1976094335207,0.12419310212135315,311.58872454353934,292.0628511235956,0.10209986567497253,722.0940133426966,509.25152153558054,0.032712846994400024,780.4555828651686,769.5271535580525,0.066861093044281,668.6852615870787,578.4252106741574,0.029132574796676636,729.9370172050562,580.0207016619851,0.02917015552520752,1113.9801322565543,953.8977645131088,0.02833494544029236,1111.9826779026218,953.1348022003747
1,0.18735801822998943,0.07825678586959839,1131.8038974719102,712.3433842462548,0.671237587928772,1126.5461142322097,832.7839712078653,0.8190381526947021,1140.4075228230338,647.7365695224719,0.040245622396469116,1127.0741894897003,609.6340999531835,0.15704050660133362,947.9786985018727,719.7132490636704,0.15872976183891296,764.818366690075,815.1145540730338,0.12453743815422058,73.55530928136704,872.9509012172284,0.09068331122398376,229.52605629681648,769.279465121723,0.5179072022438049,233.97329266151687,776.171875,0.053114086389541626,552.0994630735019,632.1019867743446,0.1175188422203064,321.95491719335206,281.23127340823976,0.10501763224601746,651.1990870786517,516.0388137874533,0.03246024250984192,778.766166315543,775.5881320224719,0.07587075233459473,1105.443439840824,937.9576310861423,0.0614132285118103,1097.0672401685395,936.3007666198503,0.04231160879135132,1113.6886265215355,963.0664794007491,0.039703547954559326,1111.0279874765918,960.7715941011236
2,0.1979678658878102,0.24028941988945007,1013.5361072097379,750.3476123595506,0.6527361869812012,1113.3749561095506,833.0673572097378,0.8502068519592285,1140.2559544709738,638.4704909878278,0.08674764633178711,1114.572580173221,901.9740461142324,0.1435706913471222,959.6126667837079,747.4532566713483,0.14283517003059387,739.3009714419476,657.3180740870787,0.09669262170791626,868.5013606039327,786.6678370786517,0.13676637411117554,254.746642380618,769.0976123595506,0.4448302090167999,248.98161355922286,772.7072360720974,0.12347373366355896,636.8218194054307,455.1294036750936,0.16129592061042786,429.66145833333337,774.699057818352,0.13398751616477966,646.1843837780899,517.1088629447565,0.031134068965911865,189.4095637289326,344.77030664794006,0.0483088493347168,708.6765566479401,575.9188465589888,0.02534005045890808,883.7611189138577,608.9967374765918,0.032189756631851196,695.9631027621723,642.6567620552435,0.01504865288734436,697.9874765917604,641.393521769663
3,0.20700397912193746,0.12387040257453918,1105.3935510299625,714.6786487593633,0.6980212330818176,1109.9535492743446,827.3364349250937,0.8487650156021118,1132.627428604869,630.7081724016855,0.10128095746040344,1291.7335264513108,763.9524812734082,0.09972187876701355,950.9953622425094,711.3854020365168,0.1099100112915039,751.4970300795881,681.3242480102997,0.07430839538574219,-16.903396206402153,379.2902182818352,0.2216757833957672,261.35601372308054,768.6995991338952,0.5793123841285706,275.93151992626406,767.7576369382023,0.12513408064842224,1039.1030255149813,530.4582162921348,0.1470409631729126,364.5142424508427,313.32199496722853,0.14394062757492065,655.1672957631087,515.3304950842697,0.03641855716705322,921.5795441245318,590.2625380383895,0.09152641892433167,725.8996079119851,649.8348987593633,0.04128766059875488,951.2179599719101,614.829924508427,0.04070776700973511,724.7861803604869,649.5212283473784,0.03614550828933716,720.0151422050562,648.8216877340824
4,0.18101670812158024,0.391594260931015,1054.1259216994383,740.2915057350187,0.6016458868980408,1112.6067269428838,808.2888576779026,0.8444628715515137,1125.306647940075,631.2953534644196,0.1228739321231842,1283.1405079588014,733.5342052902622,0.10502037405967712,1035.1670763108614,536.8199174859551,0.13005778193473816,761.553283005618,668.4839507256554,0.07931733131408691,-5.557454427083334,401.9342521067416,0.09857016801834106,494.6574716175094,919.8017614700375,0.19087889790534973,295.87331021769666,782.0858936095506,0.08857378363609314,740.9021681882023,572.4701544943821,0.12314766645431519,395.47818644662925,736.0446658473784,0.09000670909881592,644.361101357678,518.1620142790263,0.0349598228931427,214.20283971207866,383.6378599016854,0.08184456825256348,492.1790876638577,41.735720973782804,0.05393248796463013,935.7258017322098,610.1885094803372,0.024805337190628052,719.0790320692884,607.7911399812735,0.01559215784072876,714.5226182116105,606.2241046348315
5,0.16010160831844106,0.15714433789253235,1108.7134977762173,832.4239232209738,0.8144576549530029,1104.979225187266,823.7078651685395,0.7230216264724731,1109.2012669709738,630.3897471910113,0.03322255611419678,828.6848958333334,668.791330173221,0.07100248336791992,1090.572258309925,578.5497132490638,0.11769923567771912,759.1450871956929,619.0950520833333,0.15861135721206665,46.05576190162687,374.9305799391386,0.14497825503349304,699.2185305477528,246.50895365168537,0.05165335536003113,299.0506495786517,109.18981887874531,0.06469467282295227,740.6018112125469,556.5043451544944,0.0707140564918518,373.80464360955057,777.0547313904494,0.11073493957519531,666.0655138108615,526.1682906132959,0.041269928216934204,622.3493094569288,522.3439694522473,0.06417050957679749,484.49672284644197,44.54968398876406,0.03716835379600525,483.2750321863296,44.051966292134864,0.0381644070148468,715.5083245552435,641.1905284410113,0.023019611835479736,709.2970213014981,641.2160580524344
6,0.19993680715560913,0.22995421290397644,1124.2323560393259,853.4691011235955,0.8871959447860718,1103.5483233848315,817.0360779494383,0.7285436391830444,1109.7719891151685,630.2718281835207,0.042591750621795654,877.987110838015,669.9781279260301,0.0719560980796814,1100.0324057818352,580.8165086610487,0.12680664658546448,747.6570546582398,627.4923923220974,0.20862534642219543,34.35773642322098,389.07544768258435,0.19137445092201233,672.6932642790263,229.6721383426966,0.25358957052230835,307.2709284293071,788.8517526919477,0.06600835919380188,718.3908298220974,593.1726942883895,0.1710439920425415,414.45477089185397,759.1839302434457,0.2410908341407776,679.6697243679776,468.105395599251,0.036393970251083374,922.8574877106741,592.5507666198503,0.06048831343650818,735.2102352528091,577.748127340824,0.0342445969581604,951.1047957631087,612.8838219803372,0.031361162662506104,722.589609667603,642.7144048455057,0.017656832933425903,715.707660346442,641.2957192181648
7,0.20619102260645697,0.11797770857810974,1106.257973431648,823.1928838951312,0.7979339361190796,1098.5735603932585,816.0181121254682,0.7237619161605835,1109.3454470973784,629.6133982911986,0.03522598743438721,880.3833099250936,664.4583918539327,0.10936129093170166,1017.5032186329588,533.7394662921348,0.11968261003494263,755.8027563202247,673.1097846441949,0.2637596130371094,48.57515599397238,388.3401363529963,0.24018099904060364,307.7046757958802,780.2030664794008,0.3210940659046173,312.12583391853934,782.9143258426966,0.1001657247543335,700.3482707162922,524.4187441479401,0.1337820291519165,62.6587188377809,772.4013927902622,0.2332678735256195,677.4967813670412,480.5478991104869,0.04132142663002014,616.3218340355805,500.29691889044943,0.09867587685585022,743.1818381320224,575.5954470973783,0.04592025279998779,674.8181472378277,232.12751638576776,0.06596130132675171,722.4215823970038,646.3737710674159,0.05717477202415466,712.8874795177903,645.6911282771537
8,0.18360136186375337,0.14024540781974792,1008.3618621254682,718.9505062031835,0.8984034061431885,1094.2687851123596,816.9207923689139,0.7563543319702148,1107.5568381320224,630.1885094803372,0.04621917009353638,1134.646023525281,930.4614349250937,0.04922929406166077,982.814767673221,686.4681355337079,0.12460434436798096,761.2900866104869,661.2078651685395,0.16302138566970825,60.00621781367041,375.1386938202247,0.1613180935382843,688.509772940075,253.3187031835206,0.1250012218952179,320.19582455524346,784.989612593633,0.0692405104637146,718.7183988764045,620.125160931648,0.20344814658164978,418.7047562617041,770.2419826779026,0.14671075344085693,590.482429190075,535.369923338015,0.028181999921798706,268.3283956577715,294.36556355337086,0.07658547163009644,738.8298074672285,580.7945634363297,0.03668132424354553,923.421406835206,608.2855658941949,0.0571327805519104,718.5082367743446,643.1673542837079,0.03884550929069519,710.5464360955057,642.9189343398878
9,0.18191721509484685,0.20620191097259521,1058.4726855102997,717.7832397003747,0.6267583966255188,1095.3967696629213,808.9698911516855,0.7855488061904907,1103.3993884597378,632.1996430243446,0.05095857381820679,1264.7787921348315,757.4269955524344,0.08810418844223022,1007.6146272237828,539.2391590589888,0.09192317724227905,718.3772237827716,590.4421231273409,0.22125771641731262,48.46662314197098,385.4901831694757,0.2250595986843109,699.9757139513109,284.5943059456929,0.17370793223381042,314.4254008661049,784.0736920646068,0.09717175364494324,724.3977498829588,637.4900514981273,0.08899107575416565,422.17828300561797,758.6088922050562,0.1308344304561615,716.1188407069288,642.5341613998128,0.03252941370010376,449.8945897705993,985.9569580992511,0.06645089387893677,742.2815718632959,586.5287043539327,0.04791781306266785,755.6731331928839,707.9007929541199,0.09532448649406433,727.4312382958801,653.6744352762173,0.06385248899459839,716.6690074906368,652.6209913389514
