Frames#,score_overall,nose_score,nose_x,nose_y,leftEye_score,leftEye_x,leftEye_y,rightEye_score,rightEye_x,rightEye_y,leftEar_score,leftEar_x,leftEar_y,rightEar_score,rightEar_x,rightEar_y,leftShoulder_score,leftShoulder_x,leftShoulder_y,rightShoulder_score,rightShoulder_x,rightShoulder_y,leftElbow_score,leftElbow_x,leftElbow_y,rightElbow_score,rightElbow_x,rightElbow_y,leftWrist_score,leftWrist_x,leftWrist_y,rightWrist_score,rightWrist_x,rightWrist_y,leftHip_score,leftHip_x,leftHip_y,rightHip_score,rightHip_x,rightHip_y,leftKnee_score,leftKnee_x,leftKnee_y,rightKnee_score,rightKnee_x,rightKnee_y,leftAnkle_score,leftAnkle_x,leftAnkle_y,rightAnkle_score,rightAnkle_x,rightAnkle_y
0,0.3272024340489331,0.9806878566741943,495.8557540379213,228.4103427844101,0.9200476408004761,511.7810195751404,229.61903089887642,0.9286583662033081,496.3790379213483,216.42202313026684,0.2841085195541382,506.61039545294943,252.08888364641854,0.45587393641471863,490.78185349367976,196.894256934691,0.21669089794158936,509.8010116748595,263.5351288184691,0.2452394962310791,466.24138649929773,242.0869634392556,0.18576979637145996,295.23624034410113,137.64991331636236,0.33662497997283936,292.6379257373595,137.7812006232444,0.5329068899154663,195.73889571629212,125.81364663799155,0.30797362327575684,195.3509315747893,124.77229086200842,0.02327057719230652,532.938630179073,306.73770518785113,0.03619629144668579,217.51381177580757,303.5872487271769,0.02178362011909485,410.89094869206457,313.18748902738764,0.03886154294013977,285.7006561622191,143.13778309339887,0.029155313968658447,515.25390625,207.90708391853934,0.018592029809951782,215.98418846558988,296.7642863412921
1,0.3248016974505256,0.9767926931381226,497.66261411516854,229.58679885007024,0.8928647041320801,511.8406008602528,230.76981105161514,0.9299729466438293,503.31773393609546,212.60931465063203,0.2528061270713806,505.3650588132022,251.94429204705057,0.4378976821899414,491.0747125175562,197.5192020716292,0.22785857319831848,509.40742406952245,262.12498354108146,0.2287067174911499,465.3977023349719,240.29560217696627,0.13927066326141357,311.81179775280896,313.4782358233848,0.2309117615222931,292.44809954353934,137.84912109375,0.6226555109024048,194.6983766020014,127.56026707338484,0.4346587359905243,196.12720275193118,128.12563092521066,0.02948892116546631,141.1186029669944,312.3749670821629,0.03065556287765503,228.92157051000703,329.0979689694522,0.015568912029266357,152.26252523700842,296.1385731214888,0.02449578046798706,406.87104985955057,289.6790510884831,0.027226924896240234,515.5591094627808,207.72540488939603,0.019796639680862427,177.36746455846207,131.37322243679773
2,0.3432879027198343,0.9787392616271973,496.89732926615164,229.39721954002806,0.91066575050354,512.0619184515449,230.4899271418539,0.9260015487670898,503.98218047752806,212.49739400456463,0.33121877908706665,537.265076369382,253.7761696804775,0.4487145245075226,491.17055828651684,197.0403024051966,0.20121020078659058,509.8840194873595,262.81886411516854,0.20546862483024597,465.08114246839887,240.73563136411514,0.10964038968086243,134.15656271945224,251.1332514044944,0.40916678309440613,157.11968925561797,313.2409805126404,0.7132671475410461,190.96778441011236,128.21725223841293,0.43578776717185974,190.95760731214887,126.1838625790028,0.029974013566970825,142.11220044768257,312.6688410726826,0.03725269436836243,228.4696771857444,330.47508668363764,0.019920170307159424,153.16227945049158,297.03311534410113,0.02775481343269348,407.9296600684691,289.71863478757024,0.03025996685028076,516.1347875702247,207.62684339887642,0.02085191011428833,184.79632088307585,127.88928085498594
3,0.33827589189305024,0.9807407855987549,496.49040993679773,228.6328125,0.9293467998504639,511.55651992626406,230.5879674332865,0.9400428533554077,496.8693491046348,216.43818030196627,0.2919139266014099,507.3919197682584,252.41616924157302,0.47062209248542786,490.82343969452245,197.44812697507024,0.20127475261688232,508.8282347261236,263.04223907127806,0.18105056881904602,479.80611393960675,207.38681750351122,0.1387651562690735,309.51690330933985,312.3546951808286,0.382554292678833,159.15864751580057,314.03718069698033,0.6531527042388916,193.25822122981037,128.25990826896066,0.4223199784755707,192.3302674025632,127.83757241924155,0.027926325798034668,141.30838801351825,313.57454792837075,0.03615251183509827,227.12494239378512,329.79922862535113,0.01761588454246521,151.9661138298806,296.53427295470505,0.025648146867752075,409.599335059691,289.6011729722612,0.03350988030433655,515.9360186973314,207.88316362359552,0.018053501844406128,182.7904999122191,125.92586903089887
4,0.3397124988191268,0.9774608612060547,496.98917003160113,228.4347019838483,0.932047426700592,511.4506890800562,230.04784058988764,0.929106593132019,496.0615453827247,216.4396341731039,0.2977546155452728,507.0167661516854,251.5714701106039,0.42900216579437256,490.53058067064603,197.43784015098316,0.1828574240207672,510.9466072682584,262.77727791432585,0.22717857360839844,466.83824174859546,244.0178688992275,0.22272756695747375,304.64020804073033,311.1258997542135,0.3533182442188263,288.36091116573033,314.2216028792135,0.6259551644325256,193.94908433549858,128.3396517292837,0.42023026943206787,193.07101474719101,127.6681004213483,0.02814379334449768,143.70224170470505,314.8616627896769,0.044051289558410645,226.1702976869733,328.9591105600421,0.02062356472015381,160.11507527212078,304.3627655372191,0.03227853775024414,86.87810662087429,159.02217564957863,0.03331664204597473,515.8067613237359,207.83433549859552,0.019059747457504272,183.71532654494382,125.57381276334269
5,0.3478975681697621,0.9812720417976379,496.90336420294943,229.3669351299157,0.9128173589706421,508.5869469803371,231.6345900632022,0.8882502317428589,502.81848007373594,212.74644487359552,0.30035531520843506,507.24724587429773,251.69236086727528,0.4839895963668823,498.1722370962078,197.06595088658707,0.13292139768600464,509.38569829705057,263.9940857619382,0.2771655321121216,466.84904977176967,243.61662789676967,0.2339627742767334,302.651092872191,312.1077839712079,0.39311641454696655,159.43758503774578,312.72488369030896,0.6432527303695679,193.34663305389748,127.68425759304773,0.4734913110733032,192.27814749385533,127.25687434164325,0.02539345622062683,144.17536703388342,345.97760489817415,0.03260338306427002,227.95725618855337,329.8755157127809,0.03607434034347534,162.48195005266854,304.1383207514045,0.050025612115859985,160.86834511060394,303.2500329178371,0.02861037850379944,515.9023327773876,207.3266052931882,0.02095678448677063,182.9076599806882,125.0661099894663
6,0.36062801410170164,0.977868914604187,497.9097173455056,229.00061446629212,0.908173680305481,507.0415093925562,231.58005617977528,0.8736968040466309,503.02674025632024,213.87267380617976,0.2945728898048401,508.0599324087078,251.70059032654495,0.432210773229599,500.751678809691,197.35269267907302,0.1593504250049591,522.5368679775281,261.12005683813203,0.3403211832046509,466.48700842696627,245.28550737359552,0.24792808294296265,302.84574701544943,312.02949438202245,0.5653279423713684,162.96718640273875,308.94961925035113,0.614232063293457,196.36855907654493,128.45409607619382,0.40075474977493286,194.66759842433285,127.74839251228931,0.03680926561355591,154.59523404582163,305.96578190835675,0.03028017282485962,147.23211738500703,347.4471668714888,0.06540277600288391,166.24319698033707,303.66021659936797,0.10580185055732727,165.08455769399578,302.38179753335675,0.03151345252990723,169.12696409761236,305.3220461727528,0.04643121361732483,169.62099225333566,307.5350026334269
7,0.39465680893729715,0.9829205274581909,498.5000987535112,228.81468354985952,0.9077464938163757,505.00801000702245,230.6271396594101,0.8882176876068115,503.05236130617976,215.36489422401684,0.4091556966304779,508.88951676615164,249.78370237886236,0.5118488073348999,501.27046392205057,197.79524556706463,0.234325110912323,523.978943556882,258.90169636587075,0.38593173027038574,467.0283971207865,248.47757746664325,0.18908408284187317,160.84349214360955,306.4842652738764,0.6169424057006836,163.06533642029493,306.59931311446627,0.6479344367980957,192.17988775017557,128.87379849894663,0.47621166706085205,193.48014231478228,127.12243240870785,0.028857767581939697,139.2723237798455,289.2743811446629,0.03647294640541077,159.8397587122542,350.0138803546348,0.09962084889411926,166.8886746181531,302.8656897384129,0.12731856107711792,166.4977478713132,301.2059998244382,0.05737781524658203,169.25136609023875,303.77542902914325,0.1091991662979126,169.86278748244382,306.0062159849017
8,0.3891906352604137,0.9751754999160767,499.2290093925562,229.4043243065309,0.8329294323921204,511.6239466292135,238.8915741309691,0.8607489466667175,504.6086617801966,215.86439497015448,0.4920393228530884,513.3620632900281,251.22295251053367,0.5344923734664917,501.6178568293539,198.16236174508424,0.20098760724067688,524.0717718574438,260.99271967169943,0.37576913833618164,466.1717652738764,246.17201215765448,0.1912236511707306,296.85692262113764,138.69724916608146,0.5615367889404297,166.1820795294944,306.7175155811095,0.6046237945556641,194.90205571892557,129.12191669592696,0.5507729053497314,195.92711716555476,127.4022065923455,0.04762977361679077,368.84916498419943,253.88372871313203,0.057328611612319946,161.01067360867276,351.02478713132024,0.08729737997055054,166.66088318556882,303.1517183110955,0.1014735996723175,166.37255036429073,301.31984067766854,0.057801276445388794,168.33365793978228,303.04821914501406,0.08441069722175598,168.28419888957163,305.1238259304775
9,0.39014540174428153,0.9845459461212158,502.33870259831457,229.79832338483146,0.864710807800293,513.6476255266854,237.3551889483848,0.9042865037918091,504.95632900280896,214.75245786516854,0.47735413908958435,514.9436556355337,250.96249012464887,0.568503201007843,502.26013869382024,196.36735208918537,0.29679393768310547,522.862151070927,261.7966555477528,0.3500556945800781,464.10754257373594,246.66405152738764,0.2076379656791687,303.0904088395365,138.00397208567415,0.4946572482585907,296.82153594627806,139.3997706724017,0.6080555319786072,194.5128297270014,129.66637772120785,0.5709136724472046,195.87667058023175,127.9494382022472,0.02182793617248535,359.01877413974717,232.09656447507024,0.048391908407211304,162.6609133602528,349.10551264044943,0.049135178327560425,167.79176176264045,303.10854108146066,0.056707143783569336,166.84935151860955,301.8277629037921,0.06533968448638916,170.4077971383427,297.34246071804773,0.06355533003807068,169.83036341292134,305.2917617626404
